# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = calibration_model
# start_datetime = 2022-07-04 15:06:10 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 3504925963 (Default)
# output
#   file = fit-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,log_p__,log_g__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Stepsize adaptation complete.
# eta = 1
0,-489.975,-18.6143,-4.91417,-4.95451,-4.3986,0.0421418,0.0492632,0.00312602,0.159729,36.6623,21.367,0.462101,0.246876,0.136602,0.0221982,0.189315,0.364252,0.0519338,0.127123,0.0917929,0.125117,0.00109018,0.00363654,0.873777,3.9896,0.538363,0.524633,0.385433,0.0899338
0,-473.77,-5.20471,-4.991,-5.09837,-5.03627,0.0419632,0.0495377,0.00401054,0.171545,33.2298,33.1863,0.475544,0.192093,0.315744,0.0270199,0.168784,0.347583,0.0150512,0.107159,0.107036,0.0673448,0.00996111,0.00688712,1.2442,1.30578,0.483118,0.539605,0.372706,0.0876891
0,-481.093,-11.3693,-4.89921,-5.11808,-4.19518,0.0416888,0.0497132,0.00133879,0.161467,34.6652,45.9552,0.469566,0.265856,0.114897,0.0279664,0.191995,0.348778,0.0181327,0.116726,0.0999371,0.0702202,0.00344225,0.00303843,1.93314,2.59505,0.782586,0.557581,0.356423,0.0859959
0,-475.024,-7.4761,-5.05298,-5.15452,-4.3768,0.0414214,0.0496242,0.00498423,0.165911,31.7146,33.4344,0.476229,0.239021,0.291605,0.0303371,0.185586,0.341201,0.0474914,0.115479,0.0957434,0.133934,0.00549258,0.0101698,1.71859,2.30617,0.306918,0.592501,0.290923,0.116576
0,-471.702,-7.38981,-4.92752,-5.14189,-4.83467,0.0416546,0.049113,0.00346181,0.177571,39.9866,35.9715,0.477573,0.203095,0.317234,0.0133781,0.205254,0.335322,0.0457332,0.1319,0.115632,0.0669797,0.00442937,0.00841264,1.50495,2.35699,0.273433,0.565122,0.330934,0.103944
0,-488.93,-15.1145,-5.00932,-5.08204,-4.96087,0.0436147,0.0493259,0.00150278,0.152892,33.9652,39.596,0.470927,0.242397,0.437012,0.0417965,0.208489,0.408012,0.0718245,0.113107,0.115116,0.0836442,0.0465263,0.0042682,1.30023,2.04544,0.377377,0.578189,0.346795,0.0750158
0,-483.963,-15.7201,-4.97622,-4.98611,-4.5846,0.041099,0.0496257,0.00611735,0.179846,25.605,39.4198,0.481431,0.206936,0.315786,0.0249658,0.184174,0.255395,0.0297896,0.112825,0.10356,0.0506092,0.0306074,0.00709644,1.55045,2.03078,0.917682,0.563444,0.348702,0.0878544
0,-479.36,-11.2632,-5.06656,-4.99586,-5.06266,0.0425518,0.0496368,0.000842724,0.154327,32.2141,42.2438,0.484192,0.15932,0.317622,0.0354523,0.18375,0.31428,0.0532517,0.113724,0.111609,0.0892349,0.0104472,0.00169293,1.83091,1.84927,0.404244,0.583126,0.3418,0.0750745
0,-490.876,-13.4333,-5.02605,-5.13834,-4.40279,0.0425163,0.0431925,0.00515265,0.165993,35.9086,35.5973,0.460211,0.256448,0.20174,0.0817062,0.151947,0.378318,0.0164755,0.109354,0.103641,0.0476679,0.00567114,0.004924,1.31089,1.48406,0.713042,0.512935,0.363524,0.123541
0,-479.622,-11.8032,-4.91356,-5.09282,-5.48018,0.0412644,0.0485126,0.00376912,0.167393,32.9523,31.2403,0.458551,0.193025,0.337445,0.00759575,0.167251,0.382154,0.0400457,0.113535,0.109555,0.0928939,0.00306245,0.00263776,1.20431,1.69174,0.384866,0.507212,0.417584,0.0752036
0,-479.889,-12.9119,-5.04552,-5.05802,-4.36282,0.0397191,0.0487105,0.00270446,0.173668,38.7594,46.4712,0.459377,0.165625,0.15893,0.0625476,0.142755,0.368423,0.0386263,0.125469,0.1035,0.0281318,0.0289354,0.00503385,1.29902,0.860247,0.321078,0.533759,0.34868,0.117562
0,-473.928,-8.28418,-4.96912,-5.09225,-4.55299,0.0401969,0.0494099,0.00309364,0.175448,34.561,42.7415,0.470447,0.17962,0.314032,0.0336548,0.151611,0.335052,0.047952,0.0946029,0.104571,0.0859735,0.0136074,0.00517637,1.92584,2.3808,0.358525,0.622342,0.300864,0.0767943
0,-478.237,-11.5331,-5.00543,-5.14365,-5.21063,0.0417542,0.0497666,0.00177742,0.160426,31.6813,38.691,0.493527,0.189509,0.387519,0.0212727,0.155941,0.362018,0.0532874,0.110454,0.109719,0.0624731,0.00233824,0.0026983,1.86109,3.60107,0.551511,0.56069,0.332994,0.106317
0,-486.649,-12.6932,-5.01351,-5.0919,-5.03321,0.0417417,0.0494002,0.00137761,0.175451,23.9889,31.5449,0.477362,0.183624,0.222786,0.0375271,0.153487,0.351419,0.0248861,0.113005,0.0933595,0.0861685,0.10651,0.00542912,1.1809,1.76482,0.522222,0.606299,0.317508,0.0761926
0,-476.483,-11.5629,-4.97695,-5.02808,-4.24289,0.0430872,0.0498589,0.00423968,0.174491,30.4763,34.0278,0.478344,0.195755,0.248986,0.00355824,0.18705,0.282733,0.0329568,0.121995,0.113737,0.0504889,0.00520956,0.0108899,1.55079,1.58929,0.33474,0.602164,0.308609,0.0892268
0,-480.73,-13.9359,-4.91126,-4.95327,-4.49994,0.0423964,0.0496589,0.000941993,0.170904,33.8166,36.6489,0.473692,0.306671,0.385393,0.0202843,0.184815,0.36031,0.0527479,0.113769,0.0892945,0.0843747,0.000906039,0.00657365,1.33122,1.89632,0.695424,0.544971,0.341814,0.113215
0,-479.375,-12.4698,-4.95727,-5.08014,-4.83151,0.041003,0.049365,0.00250481,0.180255,33.5906,30.0428,0.494209,0.146184,0.367363,0.0926942,0.204465,0.362202,0.0615851,0.118168,0.105721,0.0496896,0.0541076,0.011551,1.89559,0.849146,0.3802,0.539152,0.353843,0.107006
0,-485.609,-11.4615,-4.91783,-5.10133,-4.4623,0.0427944,0.0495153,0.00079709,0.175467,34.1564,38.8274,0.474153,0.141432,0.122706,0.0335324,0.145114,0.325239,0.0358882,0.112249,0.116196,0.0814869,0.210575,0.00624191,1.6424,1.85224,0.328836,0.589072,0.292478,0.11845
0,-479.464,-11.3502,-4.9579,-5.11712,-5.13162,0.0423547,0.0496085,0.00959502,0.179242,36.8676,38.5973,0.481235,0.13927,0.171248,0.139618,0.181631,0.356136,0.0133223,0.112338,0.10451,0.0591302,0.0031723,0.00284317,1.08482,1.24664,0.651228,0.590785,0.293727,0.115488
0,-478.187,-8.00453,-4.93407,-5.1047,-4.88991,0.0435091,0.0495765,0.0042823,0.17244,35.8738,39.6991,0.484037,0.130042,0.242231,0.0423686,0.164076,0.36105,0.0295542,0.113994,0.101594,0.0585719,0.0134029,0.00584473,1.06497,5.33974,0.490432,0.605343,0.322424,0.0722333
0,-477.895,-11.703,-4.99647,-4.99878,-4.09908,0.0408378,0.0494124,0.000643719,0.179561,35.9229,42.1489,0.478934,0.293738,0.155488,0.0331911,0.163224,0.362197,0.11298,0.107717,0.116843,0.0553256,0.0266119,0.0038291,1.25203,1.55144,0.342619,0.606351,0.282707,0.110942
0,-474.553,-7.47726,-4.98054,-5.16248,-4.49808,0.0419777,0.0494443,0.00561048,0.169865,37.1353,31.7724,0.468478,0.289978,0.245749,0.0258427,0.158044,0.377614,0.0187384,0.124714,0.111594,0.066642,0.00297121,0.0113734,1.20459,2.09466,0.444186,0.633989,0.260814,0.105197
0,-481.476,-12.0071,-5.00796,-5.01067,-4.13013,0.0412166,0.0494714,0.00592253,0.158912,37.2553,40.4702,0.489001,0.139009,0.172296,0.00384865,0.174875,0.389713,0.0152479,0.124747,0.0950987,0.0749321,0.0309889,0.00386426,1.86376,4.03373,0.326658,0.629513,0.297102,0.0733845
0,-481.661,-10.3155,-4.99545,-5.10313,-4.17569,0.0406504,0.049503,0.00727237,0.176139,31.5752,42.1702,0.488835,0.154335,0.190582,0.0305635,0.159439,0.333975,0.0687922,0.11994,0.0983967,0.07743,0.00921037,0.00169207,1.74349,1.61152,0.40225,0.482427,0.400986,0.116588
0,-479.811,-23.4964,-4.94066,-5.16949,-4.29857,0.0423761,0.0487604,0.00129027,0.170663,39.2027,34.6694,0.489629,0.390315,0.029599,0.00282907,0.167789,0.385074,0.0357068,0.111161,0.120808,0.0662068,0.0322066,0.00089978,2.28911,3.38285,0.502211,0.576309,0.341722,0.0819693
0,-493.528,-17.7872,-4.96053,-5.15989,-5.35214,0.0436409,0.0497467,0.0064781,0.18877,39.2232,36.6144,0.484338,0.119992,0.180387,0.0252107,0.132755,0.364407,0.0114294,0.125335,0.116852,0.0689633,0.012288,0.00922346,2.22334,2.89645,0.536832,0.555644,0.340963,0.103393
0,-478.703,-14.4417,-4.97766,-5.03424,-4.49867,0.0405889,0.0496572,0.00887217,0.170119,40.5656,25.2339,0.478329,0.225646,0.203007,0.0242942,0.190172,0.350231,0.00954005,0.129039,0.100316,0.0740184,0.00511322,0.0167029,1.39185,1.01891,0.534887,0.6141,0.331596,0.054304
0,-478.273,-10.3907,-4.84944,-5.08622,-4.87766,0.040741,0.0492203,0.00624446,0.177803,37.8838,42.5714,0.483056,0.218683,0.208967,0.122928,0.187277,0.385812,0.0464214,0.122455,0.0989447,0.0573164,0.117381,0.0105094,1.27111,2.2253,0.494672,0.578137,0.314368,0.107495
0,-479.29,-11.1763,-4.98957,-5.08094,-4.39733,0.0426957,0.0489373,0.00250241,0.14765,35.7764,35.7496,0.493441,0.187104,0.201133,0.0790169,0.192369,0.358296,0.0587363,0.124013,0.118332,0.108779,0.0129727,0.0181816,1.17058,1.92144,0.319722,0.517204,0.40983,0.0729657
0,-481.183,-9.35639,-4.82774,-5.10886,-4.55504,0.0419484,0.0486425,0.00108408,0.153573,34.3089,32.8585,0.474819,0.130414,0.194789,0.029689,0.187407,0.299371,0.0502032,0.116271,0.102933,0.0592396,0.00804117,0.00505883,1.47108,2.29241,0.355778,0.527406,0.384007,0.0885872
0,-483.349,-15.7844,-4.87769,-5.10396,-4.94368,0.0410774,0.0496828,0.0051276,0.160501,44.2208,40.5708,0.481207,0.207819,0.352091,0.0755704,0.18107,0.36582,0.0200325,0.0905734,0.0859982,0.0852773,0.00269434,0.0118632,1.26645,2.45849,0.387278,0.600842,0.302552,0.0966058
0,-481.069,-10.8495,-4.91583,-5.07063,-4.49165,0.0400478,0.0497743,0.00136902,0.165369,37.1037,42.2339,0.485373,0.208574,0.28799,0.0206893,0.190274,0.362868,0.0254056,0.105165,0.115092,0.119719,0.0664837,0.00917992,1.48789,0.845512,0.365372,0.512713,0.379946,0.107341
0,-478.119,-8.38431,-4.98723,-5.07177,-4.27725,0.0424979,0.0493825,0.00302335,0.154865,37.3939,31.9395,0.489205,0.246948,0.166916,0.0138743,0.170387,0.339552,0.0225385,0.132877,0.108633,0.115093,0.00582969,0.00177729,1.29816,2.51911,0.294558,0.633161,0.267497,0.0993425
0,-477.838,-10.5936,-5.05304,-5.03051,-5.04057,0.0421289,0.049797,0.00396479,0.177358,38.6575,47.2882,0.492859,0.164588,0.184439,0.171521,0.15994,0.36652,0.034469,0.123972,0.104975,0.0951303,0.00179856,0.00569363,1.36363,1.82362,0.357961,0.570141,0.360184,0.069675
0,-482.433,-11.9273,-5.00282,-5.12147,-4.3254,0.0412086,0.049434,0.00493294,0.16137,41.0534,33.0453,0.495996,0.13475,0.214143,0.0294322,0.164491,0.369527,0.0494356,0.133667,0.105728,0.125996,0.00569294,0.00278059,0.930571,3.08058,0.26687,0.553986,0.28915,0.156865
0,-480.381,-14.5285,-4.99771,-5.11472,-4.73951,0.0423742,0.0495435,0.00207126,0.175396,46.414,39.636,0.452195,0.310964,0.32771,0.0118107,0.203082,0.367788,0.0389177,0.120752,0.115409,0.0716394,0.0141872,0.0405191,1.2633,2.68423,0.330323,0.539093,0.346878,0.114029
0,-484.582,-15.2089,-4.87115,-5.114,-5.02864,0.0428965,0.0491766,0.00211649,0.152086,39.823,37.2337,0.484478,0.282768,0.326116,0.0309112,0.166368,0.349387,0.0312898,0.106522,0.113097,0.06029,0.0718146,0.018553,0.958783,2.14515,0.149288,0.61652,0.302601,0.0808793
0,-486.204,-15.8198,-4.96462,-5.14649,-4.13151,0.041406,0.0485607,0.00382642,0.181557,40.9029,35.2061,0.49097,0.236245,0.297599,0.0128821,0.161387,0.368693,0.238476,0.116576,0.103968,0.0457527,0.00171813,0.00463519,1.17932,1.29779,0.5524,0.597453,0.307701,0.094846
0,-480.325,-17.5083,-5.07937,-5.0058,-4.95165,0.0430528,0.0494518,0.00109147,0.170608,30.7697,37.2715,0.437715,0.208235,0.105111,0.0223365,0.177055,0.310174,0.0595759,0.122243,0.0790249,0.166003,0.00413,0.00443452,1.59172,3.55654,0.282431,0.548981,0.324855,0.126164
0,-486.104,-22.0864,-4.92868,-4.99203,-3.78586,0.0411571,0.049129,0.0102886,0.164707,36.4361,40.898,0.436452,0.249899,0.0637452,0.0412489,0.179528,0.360358,0.00872185,0.108883,0.100258,0.0343614,0.0388049,0.00270539,0.956951,0.919704,0.181279,0.594509,0.290698,0.114793
0,-479.643,-12.0459,-4.95512,-5.08551,-5.16996,0.040705,0.0498683,0.000455434,0.176753,31.6447,37.0806,0.481331,0.356207,0.297606,0.0496447,0.169639,0.369121,0.0311902,0.114365,0.101905,0.051866,0.00685295,0.0032275,1.20923,1.82541,0.418627,0.596414,0.304301,0.0992851
0,-483.399,-16.6813,-4.98427,-5.10182,-4.28445,0.0440162,0.0498118,0.00485564,0.168721,39.9802,28.1667,0.496793,0.210089,0.305591,0.0418532,0.195443,0.332969,0.0276307,0.115272,0.110589,0.0627753,0.00171589,0.00540154,1.70577,1.38898,1.11492,0.578212,0.350778,0.0710096
0,-483.788,-14.7951,-4.94049,-4.97951,-4.33795,0.0427965,0.0498305,0.00507835,0.184251,36.4949,34.6199,0.48766,0.216781,0.406195,0.0300552,0.13914,0.326351,0.0235878,0.113575,0.105925,0.100572,0.0155001,0.0181047,2.0493,2.12025,0.335885,0.572271,0.355303,0.0724254
0,-477.142,-12.0324,-5.09807,-5.1012,-4.86919,0.0422181,0.0497241,0.00269054,0.163617,35.0438,35.652,0.431263,0.256402,0.315174,0.0438576,0.178339,0.373248,0.0131451,0.0992501,0.103853,0.0621408,0.00791416,0.0173673,1.74354,1.44078,0.282599,0.513575,0.361734,0.124691
0,-479.31,-12.3939,-4.91609,-4.96964,-4.84428,0.0422348,0.0495785,0.00388096,0.173425,31.2818,33.2128,0.488763,0.257129,0.261567,0.00558948,0.158944,0.337127,0.0747931,0.114565,0.0953653,0.026369,0.0225921,0.00459923,1.41414,1.93764,0.288943,0.518013,0.345333,0.136654
0,-478.815,-8.83769,-4.99336,-4.99993,-4.1983,0.0435039,0.048524,0.00155965,0.161563,40.2298,35.5956,0.469904,0.223195,0.220504,0.0408869,0.16363,0.324028,0.0465298,0.11484,0.116292,0.145118,0.00293253,0.00450314,1.4038,1.22532,0.326105,0.549724,0.330928,0.119348
0,-475.535,-9.11662,-4.9404,-5.06174,-5.44701,0.0421111,0.0486286,0.0104678,0.176593,37.3047,37.844,0.472531,0.276854,0.260396,0.0149159,0.163993,0.299972,0.0441501,0.119812,0.110201,0.0402772,0.0151188,0.00535709,1.1696,1.40288,0.358473,0.583827,0.307318,0.108855
0,-470.95,-7.6311,-4.98255,-5.09891,-4.15544,0.0420224,0.0495008,0.00136219,0.16617,35.809,32.1894,0.469654,0.224216,0.305396,0.0387958,0.160387,0.3063,0.0419521,0.10991,0.09485,0.0509719,0.0135203,0.007583,1.58511,1.25994,0.345429,0.546818,0.31061,0.142571
0,-470.498,-5.15067,-5.00019,-5.06754,-4.90201,0.0411398,0.0476885,0.00779647,0.166234,40.5401,32.9613,0.476805,0.174893,0.258502,0.0542548,0.155829,0.356399,0.0330837,0.115283,0.103852,0.12699,0.00780191,0.00537635,1.43203,2.07664,0.44086,0.559159,0.334974,0.105866
0,-485.361,-14.7582,-5.00639,-5.08455,-4.00649,0.0416911,0.0494822,0.00562927,0.17349,40.522,56.8075,0.495017,0.225369,0.245401,0.0529761,0.169025,0.326227,0.0991133,0.132756,0.103483,0.0621853,0.0355605,0.00642862,0.765783,1.14616,0.374589,0.584191,0.310336,0.105473
0,-493.788,-15.2331,-4.882,-5.13254,-5.45258,0.0422909,0.048877,0.00236086,0.164692,40.2184,38.1138,0.496806,0.164999,0.0690797,0.0364193,0.166953,0.306372,0.0377072,0.117705,0.0976072,0.16817,0.00197418,0.0107924,1.22194,2.62602,0.355523,0.504646,0.367697,0.127656
0,-478.309,-11.0214,-5.00123,-5.05228,-4.48243,0.0407381,0.0493491,0.00282806,0.161003,32.1553,43.8098,0.492627,0.215241,0.0828257,0.00405718,0.199583,0.332761,0.0547889,0.123303,0.12107,0.0329339,0.0287245,0.00562721,1.45408,2.12115,0.295431,0.553576,0.348388,0.0980354
0,-494.609,-18.271,-4.78531,-5.02595,-5.05668,0.0403937,0.0494852,0.0047495,0.161088,41.5878,38.0343,0.488551,0.351778,0.271275,0.00538543,0.191959,0.355546,0.0281372,0.117496,0.0947865,0.0264345,0.0108237,0.0046246,2.13372,1.71658,0.279257,0.583094,0.341782,0.0751249
0,-476.663,-12.6775,-4.94409,-5.04475,-5.15426,0.0395428,0.0497629,0.0032853,0.16463,40.3191,37.6662,0.493242,0.114281,0.366799,0.046651,0.175316,0.334751,0.0564468,0.135117,0.0999516,0.0869065,0.00104693,0.00321059,1.94361,1.70234,0.327479,0.586322,0.319232,0.0944458
0,-487.118,-18.8689,-4.91413,-5.05528,-5.22147,0.0422727,0.0488627,0.000957878,0.178837,37.4936,25.5432,0.44429,0.240741,0.178301,0.0433073,0.148149,0.429615,0.0214286,0.130274,0.10775,0.085447,0.000838071,0.00246508,1.41067,4.3742,0.384108,0.523913,0.364375,0.111712
0,-489.219,-15.6515,-4.87813,-5.0355,-5.27049,0.0424783,0.0494123,0.00303508,0.175336,30.1799,42.0978,0.461779,0.192182,0.164388,0.216705,0.208766,0.360657,0.0092124,0.120623,0.108045,0.0478926,0.0135301,0.0042599,0.953977,2.29227,0.621683,0.560499,0.336442,0.103059
0,-491.098,-22.0266,-4.91616,-5.17892,-4.54405,0.0441563,0.0459018,0.00714396,0.169519,38.841,45.7861,0.447604,0.195762,0.181721,0.00238931,0.149846,0.259108,0.0136352,0.104313,0.101065,0.06365,0.00338033,0.00602442,1.23666,5.25971,0.441597,0.52052,0.372468,0.107012
0,-482.757,-16.2353,-5.15022,-4.97919,-4.78898,0.0410441,0.0485055,0.00199355,0.154791,32.1646,38.3575,0.490349,0.195539,0.27768,0.0107375,0.186178,0.366381,0.0257944,0.118543,0.0935619,0.0982312,0.111192,0.00452807,0.817558,2.30836,0.248809,0.606859,0.285012,0.108129
0,-481.315,-13.6592,-5.05206,-5.13332,-4.82371,0.0419822,0.0491764,0.00101829,0.17475,40.5947,39.8602,0.493425,0.277554,0.118741,0.0790333,0.205461,0.382458,0.0761619,0.122887,0.0944362,0.129331,0.00148158,0.00380096,1.93391,1.41794,0.301502,0.559827,0.319008,0.121165
0,-474.918,-6.18831,-5.03553,-5.08363,-4.42803,0.041827,0.0495021,0.00336791,0.1658,32.8766,37.3195,0.490164,0.216534,0.244939,0.0529044,0.166474,0.349484,0.0223413,0.116401,0.104523,0.149184,0.0246622,0.0115737,1.39349,4.52879,0.420422,0.573376,0.309421,0.117203
0,-488.538,-11.8014,-5.06005,-5.10981,-4.89164,0.0387045,0.0494005,0.00162083,0.172749,38.1452,40.3359,0.439945,0.15511,0.0635821,0.0546798,0.206688,0.367603,0.0165708,0.114881,0.105058,0.074901,0.0116111,0.00768588,1.39727,2.29918,0.400052,0.544865,0.365902,0.0892329
0,-480.409,-10.8997,-4.90032,-5.06917,-4.87249,0.0406687,0.0494638,0.00339801,0.166586,35.7875,42.9586,0.490286,0.27258,0.264832,0.00535767,0.1874,0.362113,0.0360029,0.142889,0.113088,0.0425017,0.0300569,0.00545237,0.910672,3.24501,0.358472,0.550582,0.353007,0.0964113
0,-480.857,-14.7904,-4.99296,-5.10941,-4.22605,0.0416548,0.049748,0.00774575,0.173057,35.0715,37.486,0.425115,0.228754,0.180382,0.026669,0.216772,0.281587,0.0437107,0.113758,0.121624,0.0569795,0.022509,0.00295454,1.00261,1.39322,0.227588,0.547052,0.321394,0.131554
0,-502.652,-12.2698,-5.10001,-5.15145,-4.63635,0.0393363,0.0490212,0.00153354,0.173942,32.2234,27.8113,0.483577,0.217069,0.220101,0.0156968,0.170181,0.38417,0.0188062,0.123357,0.106493,0.103813,0.0215883,0.0363866,1.23479,2.54194,0.348564,0.591655,0.316019,0.0923266
0,-482.276,-13.823,-4.82455,-5.10823,-4.90911,0.0410742,0.0494182,0.00773442,0.172284,40.1424,32.244,0.49037,0.199187,0.14676,0.0356242,0.139143,0.363001,0.0547725,0.118173,0.115708,0.0967692,0.00392541,0.00886022,1.02915,4.4708,0.676749,0.572879,0.349314,0.0778073
0,-473.611,-11.9239,-5.0569,-5.10625,-3.89879,0.0409481,0.0494281,0.00124515,0.166322,32.2699,33.3287,0.48793,0.238556,0.220572,0.0469709,0.168024,0.374826,0.0355739,0.133667,0.0992832,0.03154,0.00870124,0.00822673,1.50099,2.23687,0.705303,0.62582,0.291338,0.0828416
0,-483.656,-10.0494,-4.95187,-5.10036,-5.06483,0.0418042,0.0491621,0.000763573,0.158362,36.0458,45.369,0.493396,0.136606,0.287213,0.00554159,0.191639,0.356438,0.0255734,0.111651,0.0908829,0.0627085,0.0100132,0.00380846,1.40481,1.77241,0.246308,0.609386,0.318042,0.072572
0,-473.587,-6.31923,-5.00766,-5.11765,-4.60137,0.0416168,0.0486482,0.00479672,0.168089,30.9628,29.7107,0.476219,0.169103,0.193433,0.0117593,0.167264,0.391227,0.0310742,0.103609,0.106107,0.0673781,0.00412504,0.00614037,1.60104,1.5242,0.301621,0.6061,0.29261,0.101291
0,-471.216,-8.93658,-4.9113,-4.9885,-4.29947,0.0409845,0.0498261,0.00219059,0.167244,36.2946,35.3278,0.480372,0.227099,0.270599,0.0486725,0.163942,0.353472,0.0187094,0.108757,0.0978032,0.0442092,0.00399866,0.0152073,1.45886,2.02324,0.235148,0.558108,0.34021,0.101682
0,-484.164,-11.9665,-4.98846,-5.01174,-4.47943,0.039748,0.0478689,0.00235111,0.176829,33.8304,34.5092,0.42639,0.111778,0.1942,0.0274009,0.142595,0.347515,0.0222002,0.116128,0.0944739,0.109102,0.00376647,0.00396281,1.77442,1.29716,0.587394,0.565324,0.350414,0.0842617
0,-489.552,-11.6839,-4.94121,-5.07208,-4.39263,0.0403177,0.0490908,0.00303728,0.174179,30.1664,32.3448,0.486283,0.175678,0.246658,0.0232826,0.167432,0.285075,0.0114212,0.115875,0.134152,0.104328,0.00718819,0.00447665,1.43275,1.99862,0.248442,0.511768,0.389477,0.0987552
0,-495.103,-21.1893,-4.86579,-5.15499,-5.10534,0.0448063,0.0484709,0.00132378,0.163704,36.7104,51.9721,0.436114,0.313025,0.290969,0.111739,0.156701,0.326008,0.0851777,0.121094,0.10512,0.0275399,0.00189697,0.005564,1.86073,2.33445,0.492408,0.534634,0.381997,0.0833694
0,-478.295,-13.4174,-4.96698,-5.00766,-4.759,0.0418835,0.0493455,0.00146763,0.170494,39.6684,30.3208,0.475662,0.239396,0.151353,0.0426426,0.181807,0.373951,0.0550596,0.109851,0.0969026,0.0652933,0.00821163,0.0130105,2.1765,2.27163,0.514845,0.536016,0.415732,0.0482519
0,-476.938,-14.3833,-5.12464,-5.14215,-4.25068,0.0432781,0.0484912,0.00122219,0.179651,32.3212,35.999,0.48907,0.0941651,0.0953348,0.0199887,0.186961,0.3858,0.0472096,0.12224,0.118379,0.0573893,0.00536911,0.00912884,1.32675,2.85328,0.237039,0.609562,0.314088,0.0763507
0,-482.321,-11.7469,-4.98824,-5.08468,-4.88679,0.0426777,0.0493461,0.00189773,0.155363,39.3818,36.5557,0.48967,0.390173,0.329852,0.0499074,0.198462,0.333348,0.0242933,0.120511,0.106751,0.0702515,0.00109641,0.00370147,1.09113,1.36849,0.460808,0.542422,0.361175,0.0964028
0,-478.381,-7.89061,-5.03748,-5.00787,-4.42544,0.0414527,0.0495797,0.00587317,0.161433,38.7801,45.8181,0.473181,0.289157,0.181632,0.0129264,0.168117,0.359072,0.0296475,0.109267,0.10823,0.0805922,0.0364676,0.00302512,1.1208,1.21352,0.558737,0.554602,0.335759,0.109638
0,-483.473,-12.4879,-4.92239,-5.0817,-5.20622,0.0420387,0.0473959,0.00126111,0.162154,36.6694,37.2174,0.494343,0.0936044,0.249804,0.194081,0.174142,0.35416,0.0351509,0.127338,0.0888626,0.0645117,0.0138111,0.0057009,1.40343,3.09364,0.512786,0.597484,0.283717,0.118799
0,-475.561,-10.3122,-4.98234,-5.11562,-4.55798,0.0427641,0.0496498,0.00351931,0.158828,35.8719,31.1859,0.493715,0.202567,0.342468,0.031602,0.19958,0.346629,0.0163464,0.133991,0.108885,0.0620659,0.00449261,0.0159962,1.7239,1.0329,0.363222,0.525563,0.350166,0.124272
0,-483.831,-10.951,-5.03525,-4.98667,-4.71983,0.041132,0.049547,0.0027963,0.152022,38.58,33.9331,0.460463,0.122493,0.166157,0.0305982,0.184999,0.368236,0.0261607,0.0964304,0.0967724,0.0720066,0.00186772,0.00741805,1.63439,2.43305,0.288783,0.582886,0.303026,0.114089
0,-477.243,-11.5234,-5.03692,-5.02845,-4.68496,0.0428635,0.0482644,0.00632588,0.159474,32.5254,29.3295,0.486097,0.115935,0.110942,0.00912293,0.166914,0.363728,0.0446377,0.11789,0.123464,0.120135,0.00348477,0.00233166,1.32343,2.15639,0.70195,0.558513,0.3485,0.0929867
0,-489.219,-17.5036,-4.93425,-5.10694,-4.38011,0.0420087,0.0489057,0.00440919,0.166102,39.5773,28.5663,0.44256,0.063335,0.299094,0.01843,0.198739,0.352086,0.0868569,0.116766,0.124798,0.0234686,0.0232312,0.0140467,1.34883,2.02284,0.236082,0.507588,0.357518,0.134894
0,-490.656,-14.0316,-4.88113,-5.06149,-4.42944,0.0419363,0.0495935,0.0026286,0.159282,39.1175,40.2451,0.471344,0.10665,0.348007,0.0361924,0.191124,0.35798,0.0248929,0.111055,0.0894655,0.0821615,0.00107411,0.00139068,1.6893,1.93429,0.216462,0.578474,0.294832,0.126694
0,-475.235,-12.2495,-4.92329,-5.1095,-4.8853,0.0398314,0.0494651,0.00180249,0.165204,32.7168,27.6555,0.433134,0.282971,0.339275,0.0382991,0.209651,0.345307,0.0265439,0.11803,0.118685,0.0692282,0.035244,0.0072256,1.06948,2.78776,0.282057,0.628784,0.293335,0.0778815
0,-482.415,-13.0827,-4.94454,-5.12049,-4.76532,0.0422008,0.0495403,0.00878714,0.175558,32.3194,44.0318,0.456895,0.249537,0.239192,0.115106,0.146335,0.327,0.0444436,0.130479,0.106359,0.0997969,0.0208874,0.00290983,0.838754,3.00371,0.462115,0.595205,0.267706,0.137088
